广东省各级人民检察院2025年考试录用公务员职位表,,,,,,,,,,,,,,,
湛江市麻章区人民检察院,4150006,第一检察部五级检察官助理,41500062551001 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市麻章区人民检察院,4150006,第一检察部五级检察官助理,41500062551002 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市麻章区人民检察院,4150006,第二检察部四级检察官助理,41500062551003 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市麻章区人民检察院,4150006,办公室一级科员,41500062552001 ,从事财务会计等相关工作,检察院司法行政职位,1,本科,学士,,"财政学(B020201),会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,,湛江
雷州市人民检察院,4150007,第一检察部四级检察官助理以下,41500072551001 ,从事司法辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
雷州市人民检察院,4150007,第一检察部四级检察官助理以下,41500072551002 ,从事司法辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
雷州市人民检察院,4150007,第四检察部四级检察官助理以下,41500072551003 ,从事司法辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
雷州市人民检察院,4150007,第四检察部四级检察官助理以下,41500072551004 ,从事司法辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
雷州市人民检察院,4150007,办公室四级主任科员以下,41500072552001 ,从事档案管理工作,检察院司法行政职位,1,本科以上,学士以上,图书情报与档案管理(A1205),图书情报与档案管理类(B1205),,否,否,,湛江
廉江市人民检察院,4150008,第一检察部五级检察官助理,41500082551001 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
廉江市人民检察院,4150008,第一检察部五级检察官助理,41500082551002 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
廉江市人民检察院,4150008,第二检察部四级检察官助理,41500082551003 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
吴川市人民检察院,4150009,第一检察部五级检察官助理,41500092551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
吴川市人民检察院,4150009,第一检察部五级检察官助理,41500092551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
遂溪县人民检察院,4150010,第一检察部五级检察官助理,41500102551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,应届毕业生,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,湛江
遂溪县人民检察院,4150010,第一检察部五级检察官助理,41500102551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,应届毕业生,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,湛江
遂溪县人民检察院,4150010,第二检察部五级检察官助理,41500102551003 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,应届毕业生,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,湛江
遂溪县人民检察院,4150010,第四检察部五级检察官助理,41500102551004 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,"法学(B030101),知识产权(B030102)",,否,应届毕业生,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,湛江
遂溪县人民检察院,4150010,第四检察部五级检察官助理,41500102551005 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,"法学(B030101),知识产权(B030102)",,否,应届毕业生,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,湛江
遂溪县人民检察院,4150010,办公室一级科员,41500102552001 ,从事文秘工作,检察院司法行政职位,1,本科,学士,,"汉语言文学(B050101),汉语言(B050102),秘书学(B050107)",,否,应届毕业生,,湛江
徐闻县人民检察院,4150011,第一检察部四级检察官助理以下,41500112551001 ,从事司法辅助等工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
徐闻县人民检察院,4150011,办公室一级科员,41500112552001 ,从事财务管理工作,检察院司法行政职位,1,本科,学士,,"会计学(B120203),财务管理(B120204),审计学(B120207),财务会计教育(B120213)",,否,否,,湛江
茂名市茂南区人民检察院,4160002,政治部一级科员,41600022552001 ,从事司法行政工作,检察院司法行政职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,应届毕业生,男性,茂名
茂名市茂南区人民检察院,4160002,政治部一级科员,41600022552002 ,从事司法行政工作,检察院司法行政职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,应届毕业生,女性,茂名
茂名市茂南区人民检察院,4160002,办公室一级科员,41600022552003 ,从事司法行政工作,检察院司法行政职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,应届毕业生,男性,茂名
茂名市茂南区人民检察院,4160002,办公室一级科员,41600022552004 ,从事司法行政工作,检察院司法行政职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,应届毕业生,女性,茂名
茂名市电白区人民检察院,4160003,第一检察部五级检察官助理,41600032551001 ,从事协助检察官办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市电白区人民检察院,4160003,第一检察部五级检察官助理,41600032551002 ,从事协助检察官办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市电白区人民检察院,4160003,第二检察部五级检察官助理,41600032551003 ,从事协助检察官办案工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",茂名
茂名市电白区人民检察院,4160003,第二检察部五级检察官助理,41600032551004 ,从事协助检察官办案工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",茂名
茂名市电白区人民检察院,4160003,第四检察部五级检察官助理,41600032551005 ,从事协助检察官办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市电白区人民检察院,4160003,第四检察部五级检察官助理,41600032551006 ,从事协助检察官办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市电白区人民检察院,4160003,第五检察部五级检察官助理,41600032551007 ,从事协助检察官办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市电白区人民检察院,4160003,第五检察部五级检察官助理,41600032551008 ,从事协助检察官办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市电白区人民检察院,4160003,检务保障部一级科员,41600032552001 ,从事财务管理相关工作,检察院司法行政职位,1,本科,学士,,"会计学(B120203),财务管理(B120204)",,否,否,,茂名
信宜市人民检察院,4160004,第二检察部五级检察官助理,41600042551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士以上,法学(A0301),,,否,否,"通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",茂名
高州市人民检察院,4160005,检察业务岗五级检察官助理,41600052551001 ,从事批捕、起诉工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
高州市人民检察院,4160005,检察业务岗五级检察官助理,41600052551002 ,从事批捕、起诉工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
高州市人民检察院,4160005,检察业务岗五级检察官助理,41600052551003 ,从事批捕、起诉工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
高州市人民检察院,4160005,司法行政岗一级科员,41600052552001 ,从事办公室管理、文秘、工资福利等工作,检察院司法行政职位,1,本科以上,学士以上,"中国语言文学(A0501),企业管理（含：财务管理、市场营销、人力资源管理）(A120202)","中国语言文学类(B0501),人力资源管理(B120206)",,否,2025届高校毕业生,男性,茂名
高州市人民检察院,4160005,司法行政岗一级科员,41600052552002 ,从事办公室管理、文秘、工资福利等工作,检察院司法行政职位,1,本科以上,学士以上,"中国语言文学(A0501),企业管理（含：财务管理、市场营销、人力资源管理）(A120202)","中国语言文学类(B0501),人力资源管理(B120206)",,否,2025届高校毕业生,女性,茂名
化州市人民检察院,4160006,第一检察部五级检察官助理,41600062551001 ,从事协助检察相关业务工作,检察院检察官助理职位,3,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
化州市人民检察院,4160006,办公室（司法警察大队）一级警员,41600062553001 ,从事司法警察工作,检察院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学(B030101),公安学类(B0306)",,否,否,,茂名
肇庆市端州区人民检察院,4170002,五级检察官助理,41700022551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,"法学理论(A030101),宪法学与行政法学(A030103),刑法学(A030104)",,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
肇庆市端州区人民检察院,4170002,五级检察官助理,41700022551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,"法学理论(A030101),宪法学与行政法学(A030103),刑法学(A030104)",,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
肇庆市鼎湖区人民检察院,4170003,办公室（司法警察大队）四级警长,41700032553001 ,从事司法警察工作,检察院司法警察职位,1,研究生,硕士,法学(A0301),,,否,否,男性,肇庆
四会市人民检察院,4170004,五级检察官助理,41700042551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
四会市人民检察院,4170004,五级检察官助理,41700042551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
肇庆市高要区人民检察院,4170005,五级检察官助理,41700052551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
肇庆市高要区人民检察院,4170005,五级检察官助理,41700052551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
广宁县人民检察院,4170006,政治部一级科员,41700062552001 ,从事党务人事、综合行政工作,检察院司法行政职位,1,本科以上,学士、硕士,"政治学理论(A030201),社会学(A030301),思想政治教育(A030505),汉语言文字学(A050103),新闻学(A050301)","政治学与行政学(B030201),社会学(B030301),思想政治教育(B030503),马克思主义理论(B030504),汉语言文学(B050101),新闻学(B050301)",,否,否,中共党员,肇庆
广宁县人民检察院,4170006,办公室（司法警察大队）四级警长以下,41700062553001 ,从事司法警察工作,检察院司法警察职位,1,本科以上,学士、硕士,法学(A0301),法学类(B0301),,否,应届毕业生,男性,肇庆
德庆县人民检察院,4170007,四级检察官助理以下,41700072551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士、硕士,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
封开县人民检察院,4170008,五级检察官助理,41700082551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士、硕士,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
封开县人民检察院,4170008,五级检察官助理,41700082551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士、硕士,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
封开县人民检察院,4170008,一级科员,41700082552001 ,从事检察院财务等行政管理工作,检察院司法行政职位,1,本科以上,学士、硕士,"会计学(A120201),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,,肇庆
封开县人民检察院,4170008,一级科员,41700082552002 ,从事检察院行政管理工作,检察院司法行政职位,1,本科以上,学士、硕士,"法学(A0301),政治学(A0302),马克思主义理论(A0305),汉语言文字学(A050103),计算机科学与技术(A0812)","法学类(B0301),政治学类(B0302),马克思主义理论类(B0305),汉语言文学(B050101),计算机科学与技术(B080901),软件工程(B080902),网络工程(B080903),信息安全(B080904),数据科学与大数据技术(B080910)",,否,否,,肇庆
怀集县人民检察院,4170009,五级检察官助理,41700092551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士、硕士,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
怀集县人民检察院,4170009,政治部一级科员,41700092552001 ,从事党建和司法行政工作,检察院司法行政职位,1,本科以上,学士、硕士,"政治学(A0302),马克思主义理论(A0305),汉语言文字学(A050103),新闻传播学(A0503)","政治学类(B0302),马克思主义理论类(B0305),汉语言文学(B050101),新闻传播学类(B0503)",,否,否,中共党员,肇庆
清远市清新区人民检察院,4180003,第一检察部五级检察官助理,41800032551001 ,从事辅助办案工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",清远
清远市清新区人民检察院,4180003,第一检察部五级检察官助理,41800032551002 ,从事辅助办案工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",清远
英德市人民检察院,4180004,第一检察部五级检察官助理,41800042551001 ,从事协助开展普通犯罪、重大犯罪检察等工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
英德市人民检察院,4180004,第一检察部五级检察官助理,41800042551002 ,从事协助开展普通犯罪、重大犯罪检察等工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
英德市人民检察院,4180004,第四检察部五级检察官助理,41800042551003 ,从事协助开展民事、行政、公益诉讼检察等工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市阳山县人民检察院,4180007,第一检察部五级检察官助理,41800072551001 ,从事辅助办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,清远
连山壮族瑶族自治县人民检察院,4180008,第一检察部五级检察官助理,41800082551001 ,从事辅助办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
连山壮族瑶族自治县人民检察院,4180008,第一检察部五级检察官助理,41800082551002 ,从事辅助办案工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
连山壮族瑶族自治县人民检察院,4180008,办公室（司法警察大队）一级警员,41800082553001 ,从事司法警察工作,检察院司法警察职位,1,本科,学士,,"治安学(B030601),经济犯罪侦查(B030606),犯罪学(B030611)",,否,否,男性,清远
饶平县人民检察院,4190002,内设机构五级检察官助理,41900022551001 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,潮州
饶平县人民检察院,4190002,内设机构五级检察官助理,41900022551002 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,潮州
潮州市潮安区人民检察院,4190003,内设机构四级主任科员,41900032552001 ,从事文字材料撰写、综合行政管理等相关工作,检察院司法行政职位,1,研究生,硕士,"中国语言文学(A0501),新闻传播学(A0503)",,,否,否,,潮州
潮州市湘桥区人民检察院,4190004,办公室（司法警察大队）一级警员,41900042553001 ,从事检察司法警察工作,检察院司法警察职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,男性,潮州
揭阳市人民检察院,4200001,司法行政部门四级主任科员,42000012552001 ,从事司法行政相关工作,检察院司法行政职位,1,研究生,硕士,"法学(A0301),中国语言文学(A0501)",,,否,否,男性,揭阳
揭阳市人民检察院,4200001,司法行政部门四级主任科员,42000012552002 ,从事司法行政相关工作,检察院司法行政职位,1,研究生,硕士,"法学(A0301),中国语言文学(A0501)",,,否,否,女性,揭阳
普宁市人民检察院,4200004,检察业务部门四级检察官助理,42000042551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
普宁市人民检察院,4200004,检察业务部门四级检察官助理,42000042551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
普宁市人民检察院,4200004,政治部四级主任科员以下,42000042552001 ,从事党务、综合文字工作,检察院司法行政职位,1,本科以上,学士以上,"马克思主义理论(A0305),中国语言文学(A0501),新闻传播学(A0503)","马克思主义理论类(B0305),中国语言文学类(B0501),新闻传播学类(B0503)",,否,否,中共党员,揭阳
揭西县人民检察院,4200005,检察业务部门五级检察官助理,42000052551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
揭西县人民检察院,4200005,检察业务部门五级检察官助理,42000052551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
揭西县人民检察院,4200005,检察业务部门五级检察官助理,42000052551003 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民检察院,4200006,检察业务部门四级检察官助理以下,42000062551001 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民检察院,4200006,检察业务部门四级检察官助理以下,42000062551002 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民检察院,4200006,检察业务部门四级检察官助理以下,42000062551003 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,揭阳
云浮市人民检察院,4210001,计划财务装备科一级科员,42100012552001 ,从事会计、财务管理工作,检察院司法行政职位,1,本科以上,学士以上,"审计硕士（专业硕士）(A020218),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,企业管理（限：财务管理）（A120202）,云浮
云城区人民检察院,4210002,办公室（司法警察大队）一级科员,42100022552001 ,从事会计、财务管理工作,检察院司法行政职位,1,本科以上,学士以上,"审计硕士（专业硕士）(A020218),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,企业管理（限：财务管理）（A120202）,云浮
罗定市人民检察院,4210003,第一检察部四级检察官助理以下,42100032551001 ,从事检察官助理工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
罗定市人民检察院,4210003,第二检察部四级检察官助理以下,42100032551002 ,从事检察官助理工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,云浮
罗定市人民检察院,4210003,办公室（司法警察大队）四级主任科员以下,42100032552001 ,从事会计、财务管理工作,检察院司法行政职位,1,本科以上,学士以上,"国际商务硕士（专业硕士）(A020215),审计硕士（专业硕士）(A020218),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),会计硕士（专业硕士）(A120206)","国际经济与贸易(B020401),会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,企业管理（限：财务管理）（A120202）,云浮
罗定市人民检察院,4210003,办公室（司法警察大队）四级警长以下,42100032553001 ,从事司法警察工作,检察院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306),体育学(A0403),公安技术(A0838)","法学类(B0301),公安学类(B0306),体育学类(B0402),公安技术类(B0831)",,否,否,男性,云浮
云浮市新兴县人民检察院,4210004,检察业务岗四级检察官助理以下,42100042551001 ,从事检察官助理工作,检察院检察官助理职位,1,本科以上,学士以上,"民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),环境与资源保护法学(A030108),国际法学（含：国际公法、国际私法、国际经济法）(A030109)","法学(B030101),知识产权(B030102)",,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
云浮市新兴县人民检察院,4210004,检察业务岗四级检察官助理以下,42100042551002 ,从事检察官助理工作,检察院检察官助理职位,1,本科以上,学士以上,"民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),环境与资源保护法学(A030108),国际法学（含：国际公法、国际私法、国际经济法）(A030109)","法学(B030101),知识产权(B030102)",,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
云浮市新兴县人民检察院,4210004,办公室（司法警察大队）四级主任科员以下,42100042552001 ,从事办公室行政工作,检察院司法行政职位,1,本科以上,学士以上,"中国语言文学(A0501),计算机科学与技术(A0812)","中国语言文学类(B0501),计算机类(B0809)",,否,否,,云浮
云浮市郁南县人民检察院,4210005,检察业务岗四级检察官助理以下,42100052551001 ,从事检察官助理工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
云浮市郁南县人民检察院,4210005,检察业务岗四级检察官助理以下,42100052551002 ,从事检察官助理工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
云浮市云安区人民检察院,4210006,检察业务岗五级检察官助理,42100062551001 ,从事检察官助理工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
云浮市云安区人民检察院,4210006,检察业务岗五级检察官助理,42100062551002 ,从事检察官助理工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
